watershed	n.data	n.stock	year	exp_spawn	total_rec
swan_lake	6	39	1959	NA	NA
swan_lake	7	39	1960	10079	24378
swan_lake	8	39	1961	NA	NA
swan_lake	9	39	1962	NA	NA
swan_lake	10	39	1963	NA	NA
swan_lake	11	39	1964	NA	NA
swan_lake	12	39	1965	10079	21021
swan_lake	13	39	1966	20157	20174
swan_lake	14	39	1967	33595	30834
swan_lake	15	39	1968	NA	NA
swan_lake	16	39	1969	20157	19445
swan_lake	17	39	1970	5375	16517
swan_lake	18	39	1971	NA	NA
swan_lake	19	39	1972	NA	NA
swan_lake	20	39	1973	NA	NA
swan_lake	21	39	1974	NA	NA
swan_lake	22	39	1975	10079	26122
swan_lake	23	39	1976	NA	NA
swan_lake	24	39	1977	5375	43089
swan_lake	25	39	1978	NA	NA
swan_lake	26	39	1979	NA	NA
swan_lake	27	39	1980	10079	47882
swan_lake	28	39	1981	26876	55343
swan_lake	29	39	1982	26876	72290
swan_lake	30	39	1983	NA	NA
swan_lake	31	39	1984	33595	110774
swan_lake	32	39	1985	29564	59682
swan_lake	33	39	1986	33595	69980
swan_lake	34	39	1987	67191	100922
swan_lake	35	39	1988	80629	114263
swan_lake	36	39	1989	NA	NA
swan_lake	37	39	1990	NA	NA
swan_lake	38	39	1991	NA	NA
swan_lake	39	39	1992	NA	NA
swan_lake	40	39	1993	NA	NA
swan_lake	41	39	1994	NA	NA
swan_lake	42	39	1995	NA	NA
swan_lake	43	39	1996	NA	NA
swan_lake	44	39	1997	NA	NA
swan_lake	45	39	1998	NA	NA
swan_lake	46	39	1999	13438	7481
swan_lake	47	39	2000	NA	NA
swan_lake	48	39	2001	8247	5577
swan_lake	49	39	2002	2813	6039
swan_lake	50	39	2003	5631	4617
swan_lake	51	39	2004	6152	5008
swan_lake	52	39	2005	NA	NA
swan_lake	53	39	2006	NA	NA
swan_lake	54	39	2007	NA	NA
swan_lake	55	39	2008	NA	NA
swan_lake	56	39	2009	NA	NA
swan_lake	57	39	2010	NA	NA
swan_lake	58	39	2011	NA	NA
swan_lake	59	39	2012	NA	NA
swan_lake	60	39	2013	NA	NA
swan_lake	61	39	2014	NA	NA
tankeeah_lakes	1	40	1954	11000	7293
tankeeah_lakes	2	40	1955	11000	11289
tankeeah_lakes	3	40	1956	7000	5955
tankeeah_lakes	4	40	1957	5000	12283
tankeeah_lakes	5	40	1958	3000	17090
tankeeah_lakes	6	40	1959	12000	15801
tankeeah_lakes	7	40	1960	2000	16600
tankeeah_lakes	8	40	1961	6000	9164
tankeeah_lakes	9	40	1962	10000	14397
tankeeah_lakes	10	40	1963	8000	10887
tankeeah_lakes	11	40	1964	10000	7549
tankeeah_lakes	12	40	1965	1200	9186
tankeeah_lakes	13	40	1966	10000	19929
tankeeah_lakes	14	40	1967	6000	13345
tankeeah_lakes	15	40	1968	3000	14104
tankeeah_lakes	16	40	1969	3000	16491
tankeeah_lakes	17	40	1970	6000	18290
tankeeah_lakes	18	40	1971	6000	14888
tankeeah_lakes	19	40	1972	3000	14638
tankeeah_lakes	20	40	1973	6000	8868
tankeeah_lakes	21	40	1974	3000	12600
tankeeah_lakes	22	40	1975	NA	NA
tankeeah_lakes	23	40	1976	NA	NA
tankeeah_lakes	24	40	1977	NA	NA
tankeeah_lakes	25	40	1978	NA	NA
tankeeah_lakes	26	40	1979	4500	8418
tankeeah_lakes	27	40	1980	3800	7030
tankeeah_lakes	28	40	1981	3400	4752
tankeeah_lakes	29	40	1982	3400	7716
tankeeah_lakes	30	40	1983	2000	6952
tankeeah_lakes	31	40	1984	2400	5574
tankeeah_lakes	32	40	1985	1750	2006
tankeeah_lakes	33	40	1986	2000	2463
tankeeah_lakes	34	40	1987	1700	1743
tankeeah_lakes	35	40	1988	6000	712
tankeeah_lakes	36	40	1989	1000	1150
tankeeah_lakes	37	40	1990	NA	NA
tankeeah_lakes	38	40	1991	NA	NA
tankeeah_lakes	39	40	1992	NA	NA
tankeeah_lakes	40	40	1993	NA	NA
tankeeah_lakes	41	40	1994	NA	NA
tankeeah_lakes	42	40	1995	NA	NA
tankeeah_lakes	43	40	1996	NA	NA
tankeeah_lakes	44	40	1997	NA	NA
tankeeah_lakes	45	40	1998	NA	NA
tankeeah_lakes	46	40	1999	NA	NA
tankeeah_lakes	47	40	2000	NA	NA
tankeeah_lakes	48	40	2001	2000	3848
tankeeah_lakes	49	40	2002	NA	NA
tankeeah_lakes	50	40	2003	NA	NA
tankeeah_lakes	51	40	2004	1500	6469
tankeeah_lakes	52	40	2005	NA	NA
tankeeah_lakes	53	40	2006	NA	NA
tankeeah_lakes	54	40	2007	NA	NA
tankeeah_lakes	55	40	2008	7000	5363
tankeeah_lakes	56	40	2009	5600	9301
tankeeah_lakes	57	40	2010	NA	NA
tankeeah_lakes	58	40	2011	NA	NA
tankeeah_lakes	59	40	2012	NA	NA
tankeeah_lakes	60	40	2013	NA	NA
tankeeah_lakes	61	40	2014	NA	NA
asitika_lake	1	41	1954	NA	NA
asitika_lake	2	41	1955	NA	NA
asitika_lake	3	41	1956	NA	NA
asitika_lake	4	41	1957	NA	NA
asitika_lake	5	41	1958	NA	NA
asitika_lake	6	41	1959	NA	NA
asitika_lake	7	41	1960	NA	NA
asitika_lake	8	41	1961	NA	NA
asitika_lake	9	41	1962	NA	NA
asitika_lake	10	41	1963	NA	NA
asitika_lake	11	41	1964	NA	NA
asitika_lake	12	41	1965	NA	NA
asitika_lake	13	41	1966	NA	NA
asitika_lake	14	41	1967	NA	NA
asitika_lake	15	41	1968	NA	NA
asitika_lake	16	41	1969	NA	NA
asitika_lake	17	41	1970	NA	NA
asitika_lake	18	41	1971	NA	NA
asitika_lake	19	41	1972	NA	NA
asitika_lake	20	41	1973	NA	NA
asitika_lake	21	41	1974	NA	NA
asitika_lake	22	41	1975	NA	NA
asitika_lake	23	41	1976	NA	NA
asitika_lake	24	41	1977	NA	NA
asitika_lake	25	41	1978	NA	NA
asitika_lake	26	41	1979	NA	NA
asitika_lake	27	41	1980	NA	NA
asitika_lake	28	41	1981	NA	NA
asitika_lake	29	41	1982	NA	NA
asitika_lake	30	41	1983	NA	NA
asitika_lake	31	41	1984	NA	NA
asitika_lake	32	41	1985	NA	NA
asitika_lake	33	41	1986	NA	NA
asitika_lake	34	41	1987	NA	NA
asitika_lake	35	41	1988	NA	NA
asitika_lake	36	41	1989	NA	NA
asitika_lake	37	41	1990	NA	NA
asitika_lake	38	41	1991	NA	NA
asitika_lake	39	41	1992	NA	NA
asitika_lake	40	41	1993	NA	NA
asitika_lake	41	41	1994	NA	NA
asitika_lake	42	41	1995	NA	NA
asitika_lake	43	41	1996	NA	NA
asitika_lake	44	41	1997	NA	NA
asitika_lake	45	41	1998	NA	NA
asitika_lake	46	41	1999	NA	NA
asitika_lake	47	41	2000	NA	NA
asitika_lake	48	41	2001	NA	NA
asitika_lake	49	41	2002	NA	NA
asitika_lake	50	41	2003	NA	NA
asitika_lake	51	41	2004	NA	NA
asitika_lake	52	41	2005	250	1123
asitika_lake	53	41	2006	NA	NA
asitika_lake	54	41	2007	320	2658
asitika_lake	55	41	2008	114	2168
asitika_lake	56	41	2009	780	2758
asitika_lake	57	41	2010	NA	NA
asitika_lake	58	41	2011	NA	NA
asitika_lake	59	41	2012	NA	NA
asitika_lake	60	41	2013	NA	NA
asitika_lake	61	41	2014	NA	NA
awun_lake	1	42	1954	NA	NA
awun_lake	2	42	1955	NA	NA
awun_lake	3	42	1956	NA	NA
awun_lake	4	42	1957	800	1872
awun_lake	5	42	1958	NA	NA
awun_lake	6	42	1959	1500	2564
awun_lake	7	42	1960	NA	NA
awun_lake	8	42	1961	800	1151
awun_lake	9	42	1962	3000	837
awun_lake	10	42	1963	1500	1533
awun_lake	11	42	1964	3000	6700
awun_lake	12	42	1965	NA	NA
awun_lake	13	42	1966	NA	NA
awun_lake	14	42	1967	NA	NA
awun_lake	15	42	1968	800	3919
awun_lake	16	42	1969	15000	4399
awun_lake	17	42	1970	NA	NA
awun_lake	18	42	1971	NA	NA
awun_lake	19	42	1972	3000	2217
awun_lake	20	42	1973	4000	2641
awun_lake	21	42	1974	3000	4697
awun_lake	22	42	1975	2000	11652
awun_lake	23	42	1976	1600	16022
awun_lake	24	42	1977	2000	8858
awun_lake	25	42	1978	2000	11211
awun_lake	26	42	1979	5000	12580
awun_lake	27	42	1980	19000	22806
awun_lake	28	42	1981	4000	29620
awun_lake	29	42	1982	10000	9983
awun_lake	30	42	1983	8000	5921
awun_lake	31	42	1984	10000	6500
awun_lake	32	42	1985	36000	1057
awun_lake	33	42	1986	8000	1651
awun_lake	34	42	1987	2400	5431
awun_lake	35	42	1988	8800	7094
awun_lake	36	42	1989	200	2568
awun_lake	37	42	1990	200	3627
awun_lake	38	42	1991	2400	7187
awun_lake	39	42	1992	9000	11317
awun_lake	40	42	1993	1000	9531
awun_lake	41	42	1994	2400	9978
awun_lake	42	42	1995	3000	10062
awun_lake	43	42	1996	11000	8357
awun_lake	44	42	1997	7000	6376
awun_lake	45	42	1998	8000	9612
awun_lake	46	42	1999	8000	7029
awun_lake	47	42	2000	9000	7528
awun_lake	48	42	2001	2000	15430
awun_lake	49	42	2002	9600	20761
awun_lake	50	42	2003	6000	10268
awun_lake	51	42	2004	4000	10373
awun_lake	52	42	2005	7000	13660
awun_lake	53	42	2006	24000	13400
awun_lake	54	42	2007	7000	7300
awun_lake	55	42	2008	NA	NA
awun_lake	56	42	2009	NA	NA
awun_lake	57	42	2010	NA	NA
awun_lake	58	42	2011	NA	NA
awun_lake	59	42	2012	NA	NA
awun_lake	60	42	2013	NA	NA
awun_lake	61	42	2014	NA	NA
borrowman_lake	1	43	1954	1500	1835
borrowman_lake	2	43	1955	1500	1312
borrowman_lake	3	43	1956	800	2213
borrowman_lake	4	43	1957	1500	1228
borrowman_lake	5	43	1958	800	881
borrowman_lake	6	43	1959	400	423
borrowman_lake	7	43	1960	NA	NA
borrowman_lake	8	43	1961	NA	NA
borrowman_lake	9	43	1962	NA	NA
borrowman_lake	10	43	1963	NA	NA
borrowman_lake	11	43	1964	NA	NA
borrowman_lake	12	43	1965	NA	NA
borrowman_lake	13	43	1966	NA	NA
borrowman_lake	14	43	1967	NA	NA
borrowman_lake	15	43	1968	NA	NA
borrowman_lake	16	43	1969	600	11533
borrowman_lake	17	43	1970	800	4163
borrowman_lake	18	43	1971	800	2346
borrowman_lake	19	43	1972	1200	3681
borrowman_lake	20	43	1973	8000	3193
borrowman_lake	21	43	1974	2400	6060
borrowman_lake	22	43	1975	900	5148
borrowman_lake	23	43	1976	2800	3450
borrowman_lake	24	43	1977	1000	3882
borrowman_lake	25	43	1978	1800	1963
borrowman_lake	26	43	1979	1500	1940
borrowman_lake	27	43	1980	1000	2042
borrowman_lake	28	43	1981	1000	2743
borrowman_lake	29	43	1982	800	2498
borrowman_lake	30	43	1983	800	1684
borrowman_lake	31	43	1984	NA	NA
borrowman_lake	32	43	1985	NA	NA
borrowman_lake	33	43	1986	NA	NA
borrowman_lake	34	43	1987	NA	NA
borrowman_lake	35	43	1988	NA	NA
borrowman_lake	36	43	1989	NA	NA
borrowman_lake	37	43	1990	NA	NA
borrowman_lake	38	43	1991	NA	NA
borrowman_lake	39	43	1992	NA	NA
borrowman_lake	40	43	1993	NA	NA
borrowman_lake	41	43	1994	NA	NA
borrowman_lake	42	43	1995	NA	NA
borrowman_lake	43	43	1996	NA	NA
borrowman_lake	44	43	1997	NA	NA
borrowman_lake	45	43	1998	NA	NA
borrowman_lake	46	43	1999	NA	NA
borrowman_lake	47	43	2000	NA	NA
borrowman_lake	48	43	2001	NA	NA
borrowman_lake	49	43	2002	NA	NA
borrowman_lake	50	43	2003	NA	NA
borrowman_lake	51	43	2004	NA	NA
borrowman_lake	52	43	2005	NA	NA
borrowman_lake	53	43	2006	NA	NA
borrowman_lake	54	43	2007	NA	NA
borrowman_lake	55	43	2008	NA	NA
borrowman_lake	56	43	2009	NA	NA
borrowman_lake	57	43	2010	NA	NA
borrowman_lake	58	43	2011	NA	NA
borrowman_lake	59	43	2012	NA	NA
borrowman_lake	60	43	2013	NA	NA
borrowman_lake	61	43	2014	NA	NA
bowser_lake	1	44	1954	NA	NA
bowser_lake	2	44	1955	NA	NA
bowser_lake	3	44	1956	NA	NA
bowser_lake	4	44	1957	NA	NA
bowser_lake	5	44	1958	NA	NA
bowser_lake	6	44	1959	NA	NA
bowser_lake	7	44	1960	NA	NA
bowser_lake	8	44	1961	NA	NA
bowser_lake	9	44	1962	NA	NA
bowser_lake	10	44	1963	NA	NA
bowser_lake	11	44	1964	NA	NA
bowser_lake	12	44	1965	NA	NA
bowser_lake	13	44	1966	NA	NA
bowser_lake	14	44	1967	NA	NA
bowser_lake	15	44	1968	NA	NA
bowser_lake	16	44	1969	NA	NA
bowser_lake	17	44	1970	NA	NA
bowser_lake	18	44	1971	NA	NA
bowser_lake	19	44	1972	NA	NA
bowser_lake	20	44	1973	NA	NA
bowser_lake	21	44	1974	NA	NA
bowser_lake	22	44	1975	NA	NA
bowser_lake	23	44	1976	NA	NA
bowser_lake	24	44	1977	NA	NA
bowser_lake	25	44	1978	23090	63439
bowser_lake	26	44	1979	8100	63453
bowser_lake	27	44	1980	6235	89182
bowser_lake	28	44	1981	30000	103994
bowser_lake	29	44	1982	30000	108004
bowser_lake	30	44	1983	10000	80730
bowser_lake	31	44	1984	29000	115953
bowser_lake	32	44	1985	36040	128643
bowser_lake	33	44	1986	35673	60890
bowser_lake	34	44	1987	29648	97436
bowser_lake	35	44	1988	14276	116849
bowser_lake	36	44	1989	41032	69353
bowser_lake	37	44	1990	15688	96788
bowser_lake	38	44	1991	14018	184898
bowser_lake	39	44	1992	43446	239487
bowser_lake	40	44	1993	17890	183783
bowser_lake	41	44	1994	9252	42618
bowser_lake	42	44	1995	NA	NA
bowser_lake	43	44	1996	NA	NA
bowser_lake	44	44	1997	NA	NA
bowser_lake	45	44	1998	NA	NA
bowser_lake	46	44	1999	NA	NA
bowser_lake	47	44	2000	NA	NA
bowser_lake	48	44	2001	NA	NA
bowser_lake	49	44	2002	NA	NA
bowser_lake	50	44	2003	NA	NA
bowser_lake	51	44	2004	NA	NA
bowser_lake	52	44	2005	NA	NA
bowser_lake	53	44	2006	NA	NA
bowser_lake	54	44	2007	NA	NA
bowser_lake	55	44	2008	NA	NA
bowser_lake	56	44	2009	NA	NA
bowser_lake	57	44	2010	NA	NA
bowser_lake	58	44	2011	NA	NA
bowser_lake	59	44	2012	NA	NA
bowser_lake	60	44	2013	NA	NA
bowser_lake	61	44	2014	NA	NA
damdochax_lake	1	45	1954	NA	NA
damdochax_lake	2	45	1955	NA	NA
damdochax_lake	3	45	1956	NA	NA
damdochax_lake	4	45	1957	NA	NA
damdochax_lake	5	45	1958	NA	NA
damdochax_lake	6	45	1959	NA	NA
damdochax_lake	7	45	1960	NA	NA
damdochax_lake	8	45	1961	NA	NA
damdochax_lake	9	45	1962	NA	NA
damdochax_lake	10	45	1963	NA	NA
damdochax_lake	11	45	1964	NA	NA
damdochax_lake	12	45	1965	NA	NA
damdochax_lake	13	45	1966	NA	NA
damdochax_lake	14	45	1967	NA	NA
damdochax_lake	15	45	1968	NA	NA
damdochax_lake	16	45	1969	NA	NA
damdochax_lake	17	45	1970	NA	NA
damdochax_lake	18	45	1971	NA	NA
damdochax_lake	19	45	1972	NA	NA
damdochax_lake	20	45	1973	NA	NA
damdochax_lake	21	45	1974	NA	NA
damdochax_lake	22	45	1975	NA	NA
damdochax_lake	23	45	1976	NA	NA
damdochax_lake	24	45	1977	NA	NA
damdochax_lake	25	45	1978	3500	6170
damdochax_lake	26	45	1979	700	3770
damdochax_lake	27	45	1980	2000	26853
damdochax_lake	28	45	1981	NA	NA
damdochax_lake	29	45	1982	5000	17442
damdochax_lake	30	45	1983	500	7192
damdochax_lake	31	45	1984	1000	21558
damdochax_lake	32	45	1985	15000	18323
damdochax_lake	33	45	1986	10000	12916
damdochax_lake	34	45	1987	2000	16158
damdochax_lake	35	45	1988	2000	27256
damdochax_lake	36	45	1989	5000	22833
damdochax_lake	37	45	1990	4000	10517
damdochax_lake	38	45	1991	3000	6610
damdochax_lake	39	45	1992	4500	11871
damdochax_lake	40	45	1993	6000	13828
damdochax_lake	41	45	1994	6000	7935
damdochax_lake	42	45	1995	1000	2891
damdochax_lake	43	45	1996	NA	NA
damdochax_lake	44	45	1997	NA	NA
damdochax_lake	45	45	1998	NA	NA
damdochax_lake	46	45	1999	NA	NA
damdochax_lake	47	45	2000	NA	NA
damdochax_lake	48	45	2001	NA	NA
damdochax_lake	49	45	2002	NA	NA
damdochax_lake	50	45	2003	NA	NA
damdochax_lake	51	45	2004	NA	NA
damdochax_lake	52	45	2005	505	3760
damdochax_lake	53	45	2006	1701	5220
damdochax_lake	54	45	2007	2067	6239
damdochax_lake	55	45	2008	2000	5913
damdochax_lake	56	45	2009	1716	8824
damdochax_lake	57	45	2010	NA	NA
damdochax_lake	58	45	2011	NA	NA
damdochax_lake	59	45	2012	NA	NA
damdochax_lake	60	45	2013	NA	NA
damdochax_lake	61	45	2014	NA	NA
end_hill	1	46	1954	NA	NA
end_hill	2	46	1955	NA	NA
end_hill	3	46	1956	7000	10349
end_hill	4	46	1957	NA	NA
end_hill	5	46	1958	7000	5845
end_hill	6	46	1959	15000	7564
end_hill	7	46	1960	7000	7383
end_hill	8	46	1961	15000	8064
end_hill	9	46	1962	3000	12919
end_hill	10	46	1963	7000	4083
end_hill	11	46	1964	7000	2017
end_hill	12	46	1965	3000	2355
end_hill	13	46	1966	15000	3520
end_hill	14	46	1967	3000	3946
end_hill	15	46	1968	1500	4191
end_hill	16	46	1969	1500	2740
end_hill	17	46	1970	3000	1362
end_hill	18	46	1971	3000	1062
end_hill	19	46	1972	NA	NA
end_hill	20	46	1973	NA	NA
end_hill	21	46	1974	1200	1934
end_hill	22	46	1975	400	1421
end_hill	23	46	1976	2000	1412
end_hill	24	46	1977	NA	NA
end_hill	25	46	1978	NA	NA
end_hill	26	46	1979	1000	1161
end_hill	27	46	1980	1400	1269
end_hill	28	46	1981	800	1975
end_hill	29	46	1982	NA	NA
end_hill	30	46	1983	NA	NA
end_hill	31	46	1984	NA	NA
end_hill	32	46	1985	NA	NA
end_hill	33	46	1986	NA	NA
end_hill	34	46	1987	NA	NA
end_hill	35	46	1988	NA	NA
end_hill	36	46	1989	NA	NA
end_hill	37	46	1990	NA	NA
end_hill	38	46	1991	NA	NA
end_hill	39	46	1992	NA	NA
end_hill	40	46	1993	NA	NA
end_hill	41	46	1994	NA	NA
end_hill	42	46	1995	NA	NA
end_hill	43	46	1996	NA	NA
end_hill	44	46	1997	NA	NA
end_hill	45	46	1998	NA	NA
end_hill	46	46	1999	NA	NA
end_hill	47	46	2000	NA	NA
end_hill	48	46	2001	NA	NA
end_hill	49	46	2002	NA	NA
end_hill	50	46	2003	NA	NA
end_hill	51	46	2004	NA	NA
end_hill	52	46	2005	NA	NA
end_hill	53	46	2006	NA	NA
end_hill	54	46	2007	NA	NA
end_hill	55	46	2008	NA	NA
end_hill	56	46	2009	NA	NA
end_hill	57	46	2010	NA	NA
end_hill	58	46	2011	NA	NA
end_hill	59	46	2012	NA	NA
end_hill	60	46	2013	NA	NA
end_hill	61	46	2014	NA	NA
fairfax_lake	1	47	1954	NA	NA
fairfax_lake	2	47	1955	NA	NA
fairfax_lake	3	47	1956	400	886
fairfax_lake	4	47	1957	NA	NA
fairfax_lake	5	47	1958	NA	NA
fairfax_lake	6	47	1959	NA	NA
fairfax_lake	7	47	1960	600	3541
fairfax_lake	8	47	1961	1000	3664
fairfax_lake	9	47	1962	800	3147
fairfax_lake	10	47	1963	400	3047
fairfax_lake	11	47	1964	3000	5423
fairfax_lake	12	47	1965	3000	6890
fairfax_lake	13	47	1966	3000	4571
fairfax_lake	14	47	1967	1600	2568
fairfax_lake	15	47	1968	NA	NA
fairfax_lake	16	47	1969	7000	2889
fairfax_lake	17	47	1970	4000	2546
fairfax_lake	18	47	1971	3000	2395
fairfax_lake	19	47	1972	NA	NA
fairfax_lake	20	47	1973	2800	2968
fairfax_lake	21	47	1974	2000	3856
fairfax_lake	22	47	1975	2000	4503
fairfax_lake	23	47	1976	1700	2693
fairfax_lake	24	47	1977	2400	2179
fairfax_lake	25	47	1978	2100	1829
fairfax_lake	26	47	1979	4900	1069
fairfax_lake	27	47	1980	NA	NA
fairfax_lake	28	47	1981	NA	NA
fairfax_lake	29	47	1982	1650	1383
fairfax_lake	30	47	1983	1300	1855
fairfax_lake	31	47	1984	NA	NA
fairfax_lake	32	47	1985	NA	NA
fairfax_lake	33	47	1986	NA	NA
fairfax_lake	34	47	1987	NA	NA
fairfax_lake	35	47	1988	NA	NA
fairfax_lake	36	47	1989	NA	NA
fairfax_lake	37	47	1990	NA	NA
fairfax_lake	38	47	1991	NA	NA
fairfax_lake	39	47	1992	NA	NA
fairfax_lake	40	47	1993	NA	NA
fairfax_lake	41	47	1994	NA	NA
fairfax_lake	42	47	1995	1000	2182
fairfax_lake	43	47	1996	NA	NA
fairfax_lake	44	47	1997	NA	NA
fairfax_lake	45	47	1998	NA	NA
fairfax_lake	46	47	1999	NA	NA
fairfax_lake	47	47	2000	NA	NA
fairfax_lake	48	47	2001	NA	NA
fairfax_lake	49	47	2002	NA	NA
fairfax_lake	50	47	2003	NA	NA
fairfax_lake	51	47	2004	NA	NA
fairfax_lake	52	47	2005	NA	NA
fairfax_lake	53	47	2006	NA	NA
fairfax_lake	54	47	2007	NA	NA
fairfax_lake	55	47	2008	NA	NA
fairfax_lake	56	47	2009	NA	NA
fairfax_lake	57	47	2010	NA	NA
fairfax_lake	58	47	2011	NA	NA
fairfax_lake	59	47	2012	NA	NA
fairfax_lake	60	47	2013	NA	NA
fairfax_lake	61	47	2014	NA	NA
freeda_brodie	1	48	1954	NA	NA
freeda_brodie	2	48	1955	NA	NA
freeda_brodie	3	48	1956	NA	NA
freeda_brodie	4	48	1957	NA	NA
freeda_brodie	5	48	1958	NA	NA
freeda_brodie	6	48	1959	400	491
freeda_brodie	7	48	1960	NA	NA
freeda_brodie	8	48	1961	400	902
freeda_brodie	9	48	1962	400	769
freeda_brodie	10	48	1963	400	506
freeda_brodie	11	48	1964	NA	NA
freeda_brodie	12	48	1965	NA	NA
freeda_brodie	13	48	1966	NA	NA
freeda_brodie	14	48	1967	NA	NA
freeda_brodie	15	48	1968	NA	NA
freeda_brodie	16	48	1969	NA	NA
freeda_brodie	17	48	1970	NA	NA
freeda_brodie	18	48	1971	NA	NA
freeda_brodie	19	48	1972	NA	NA
freeda_brodie	20	48	1973	NA	NA
freeda_brodie	21	48	1974	NA	NA
freeda_brodie	22	48	1975	NA	NA
freeda_brodie	23	48	1976	NA	NA
freeda_brodie	24	48	1977	NA	NA
freeda_brodie	25	48	1978	NA	NA
freeda_brodie	26	48	1979	NA	NA
freeda_brodie	27	48	1980	NA	NA
freeda_brodie	28	48	1981	NA	NA
freeda_brodie	29	48	1982	NA	NA
freeda_brodie	30	48	1983	NA	NA
freeda_brodie	31	48	1984	NA	NA
freeda_brodie	32	48	1985	400	1608
freeda_brodie	33	48	1986	1000	2163
freeda_brodie	34	48	1987	NA	NA
freeda_brodie	35	48	1988	200	859
freeda_brodie	36	48	1989	1000	558
freeda_brodie	37	48	1990	1600	699
freeda_brodie	38	48	1991	2000	958
freeda_brodie	39	48	1992	700	1190
freeda_brodie	40	48	1993	200	1120
freeda_brodie	41	48	1994	600	2295
freeda_brodie	42	48	1995	400	2486
freeda_brodie	43	48	1996	1000	634
freeda_brodie	44	48	1997	NA	NA
freeda_brodie	45	48	1998	NA	NA
freeda_brodie	46	48	1999	NA	NA
freeda_brodie	47	48	2000	NA	NA
freeda_brodie	48	48	2001	NA	NA
freeda_brodie	49	48	2002	NA	NA
freeda_brodie	50	48	2003	NA	NA
freeda_brodie	51	48	2004	NA	NA
freeda_brodie	52	48	2005	NA	NA
freeda_brodie	53	48	2006	NA	NA
freeda_brodie	54	48	2007	NA	NA
freeda_brodie	55	48	2008	NA	NA
freeda_brodie	56	48	2009	NA	NA
freeda_brodie	57	48	2010	NA	NA
freeda_brodie	58	48	2011	NA	NA
freeda_brodie	59	48	2012	NA	NA
freeda_brodie	60	48	2013	NA	NA
freeda_brodie	61	48	2014	NA	NA
hauyat_lake	1	49	1954	2200	2010
hauyat_lake	2	49	1955	2500	3053
hauyat_lake	3	49	1956	1500	3865
hauyat_lake	4	49	1957	NA	NA
hauyat_lake	5	49	1958	1000	4248
hauyat_lake	6	49	1959	2400	5280
hauyat_lake	7	49	1960	NA	NA
hauyat_lake	8	49	1961	NA	NA
hauyat_lake	9	49	1962	2000	2586
hauyat_lake	10	49	1963	3000	2349
hauyat_lake	11	49	1964	3000	3416
hauyat_lake	12	49	1965	NA	NA
hauyat_lake	13	49	1966	2000	6854
hauyat_lake	14	49	1967	800	5899
hauyat_lake	15	49	1968	1600	4835
hauyat_lake	16	49	1969	800	5028
hauyat_lake	17	49	1970	2000	4662
hauyat_lake	18	49	1971	3000	4809
hauyat_lake	19	49	1972	NA	NA
hauyat_lake	20	49	1973	NA	NA
hauyat_lake	21	49	1974	NA	NA
hauyat_lake	22	49	1975	NA	NA
hauyat_lake	23	49	1976	NA	NA
hauyat_lake	24	49	1977	3000	4891
hauyat_lake	25	49	1978	3000	2185
hauyat_lake	26	49	1979	400	1219
hauyat_lake	27	49	1980	NA	NA
hauyat_lake	28	49	1981	2000	818
hauyat_lake	29	49	1982	600	1442
hauyat_lake	30	49	1983	300	415
hauyat_lake	31	49	1984	500	362
hauyat_lake	32	49	1985	118	362
hauyat_lake	33	49	1986	512	168
hauyat_lake	34	49	1987	70	120
hauyat_lake	35	49	1988	300	151
hauyat_lake	36	49	1989	NA	NA
hauyat_lake	37	49	1990	NA	NA
hauyat_lake	38	49	1991	NA	NA
hauyat_lake	39	49	1992	NA	NA
hauyat_lake	40	49	1993	NA	NA
hauyat_lake	41	49	1994	NA	NA
hauyat_lake	42	49	1995	NA	NA
hauyat_lake	43	49	1996	NA	NA
hauyat_lake	44	49	1997	NA	NA
hauyat_lake	45	49	1998	NA	NA
hauyat_lake	46	49	1999	NA	NA
hauyat_lake	47	49	2000	NA	NA
hauyat_lake	48	49	2001	NA	NA
hauyat_lake	49	49	2002	NA	NA
hauyat_lake	50	49	2003	NA	NA
hauyat_lake	51	49	2004	NA	NA
hauyat_lake	52	49	2005	NA	NA
hauyat_lake	53	49	2006	NA	NA
hauyat_lake	54	49	2007	NA	NA
hauyat_lake	55	49	2008	NA	NA
hauyat_lake	56	49	2009	NA	NA
hauyat_lake	57	49	2010	NA	NA
hauyat_lake	58	49	2011	NA	NA
hauyat_lake	59	49	2012	NA	NA
hauyat_lake	60	49	2013	NA	NA
hauyat_lake	61	49	2014	NA	NA
kadjusdis_lakes	1	50	1954	2400	3060
kadjusdis_lakes	2	50	1955	4000	3781
kadjusdis_lakes	3	50	1956	1500	4999
kadjusdis_lakes	4	50	1957	4000	6661
kadjusdis_lakes	5	50	1958	1000	9212
kadjusdis_lakes	6	50	1959	NA	NA
kadjusdis_lakes	7	50	1960	NA	NA
kadjusdis_lakes	8	50	1961	NA	NA
kadjusdis_lakes	9	50	1962	4000	14758
kadjusdis_lakes	10	50	1963	5000	14298
kadjusdis_lakes	11	50	1964	8000	11611
kadjusdis_lakes	12	50	1965	NA	NA
kadjusdis_lakes	13	50	1966	8000	15319
kadjusdis_lakes	14	50	1967	10000	16364
kadjusdis_lakes	15	50	1968	5000	16190
kadjusdis_lakes	16	50	1969	4000	11432
kadjusdis_lakes	17	50	1970	5000	7257
kadjusdis_lakes	18	50	1971	6000	8808
kadjusdis_lakes	19	50	1972	4000	13414
